10m11-Elvira.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	39	?	ay@o que bonito lo cerramos ?%mor: on|ay prep|que=than n|bono&m-DIM=award pro:obj|lo&m=him v|cerra-1P&PRES&PRET=close ?
10m11-Elvira.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	39	?	ay@o que bonito lo cerramos ?%mor: on|ay prep|que=than n|bono&m-DIM=award pro:obj|lo&m=him v|cerra-1P&PRES&PRET=close ?
10m11-Elvira.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	43	.	mira Beto .%mor: co|mira=look n:prop|Beto .
10m11-Elvira.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	43	.	mira Beto .%mor: co|mira=look n:prop|Beto .
10m11-Elvira.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	45	.	xxx . [+ U]
10m11-Elvira.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	47	.	ay@o vamos a hacer una torre .%mor: on|ay v|i-1P&PRES=go aprep|a=to inf|hace-INF=do det:art|un-f=one n|torre&f=tower .
10m11-Elvira.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	47	.	ay@o vamos a hacer una torre .%mor: on|ay v|i-1P&PRES=go aprep|a=to inf|hace-INF=do det:art|un-f=one n|torre&f=tower .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	13	.	run@o a_ver échamelo échame el coche .%mor: on|run co|a_ver=lets_see imp|echa-2S&IMP~pro:clit|1S~pro:clit|OBJ&m=throw imp|echa-2S&IMP~pro:clit|1S=throw det:art|el&m&SG=the n|coche&m=car .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	13	.	run@o a_ver échamelo échame el coche .%mor: on|run co|a_ver=lets_see imp|echa-2S&IMP~pro:clit|1S~pro:clit|OBJ&m=throw imp|echa-2S&IMP~pro:clit|1S=throw det:art|el&m&SG=the n|coche&m=car .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	19	.	así mira run@o .%mor: adv|así=thus v|mira-3S&PRES=look on|run .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	19	.	así mira run@o .%mor: adv|así=thus v|mira-3S&PRES=look on|run .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	22	.	bravo .%mor: co|bravo=bravo .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	22	.	bravo .%mor: co|bravo=bravo .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	25	?	mira cuántas cosas verdad ?%mor: co|mira=look pro:int|cuánto-f-PL=how_much n|cosa&f-PL=thing co|verdad=right ?
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	25	?	mira cuántas cosas verdad ?%mor: co|mira=look pro:int|cuánto-f-PL=how_much n|cosa&f-PL=thing co|verdad=right ?
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	28	.	el coche .%mor: det:art|el&m&SG=the n|coche&m=car .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	28	.	el coche .%mor: det:art|el&m&SG=the n|coche&m=car .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	30	?	qué más ?%mor: pro:int|qué=what adv|más=more ?
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	30	?	qué más ?%mor: pro:int|qué=what adv|más=more ?
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	32	.	mira .%mor: co|mira=look .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	32	.	mira .%mor: co|mira=look .
10m12-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	35	?	la nena verdad ?%mor: det:art|el&f&SG=the n|nena&f=baby co|verdad=right ?
